timestamp,open,high,low,close,volume
2025-02-28 23:01:00,84198.41,84256.86,84198.4,84250.99,2.707193
2025-02-28 23:02:00,84250.99,84262.71,84127.85,84127.85,6.633473
2025-02-28 23:03:00,84127.85,84134.44,84093.47,84115.71,3.205028
2025-02-28 23:04:00,84115.71,84197.81,84115.7,84177.28,3.77081
2025-02-28 23:05:00,84177.28,84177.29,84105.91,84105.92,1.722402
2025-02-28 23:06:00,84105.92,84129.88,84105.91,84129.88,0.97259
2025-02-28 23:07:00,84129.88,84129.88,84125.21,84125.22,1.481303
2025-02-28 23:08:00,84125.22,84125.22,84042.01,84042.01,1.414818
2025-02-28 23:09:00,84042.01,84091.71,84042.01,84091.7,4.019305
2025-02-28 23:10:00,84091.7,84098.56,84039.68,84039.69,2.451974
2025-02-28 23:11:00,84039.69,84062.19,84039.68,84046.13,0.595618
2025-02-28 23:12:00,84046.13,84046.14,84017.55,84031.15,0.60285
2025-02-28 23:13:00,84031.15,84031.16,84008.88,84011.04,0.695929
2025-02-28 23:14:00,84011.04,84073.32,84011.03,84066.72,1.403508
2025-02-28 23:15:00,84066.72,84066.72,84043.87,84043.88,1.042124
2025-02-28 23:16:00,84043.88,84072.01,84039.98,84039.99,0.92306
2025-02-28 23:17:00,84039.99,84039.99,84039.98,84039.98,0.600849
2025-02-28 23:18:00,84039.98,84039.99,84039.96,84039.97,1.369832
2025-02-28 23:19:00,84039.97,84039.97,84039.96,84039.96,0.464488
2025-02-28 23:20:00,84039.96,84061.6,84039.96,84061.59,0.466455
2025-02-28 23:21:00,84061.59,84076.38,84056.08,84056.09,0.924657
2025-02-28 23:22:00,84056.09,84068.44,84042.81,84059.64,0.418894
2025-02-28 23:23:00,84059.64,84059.64,84023.5,84027.81,7.687234
2025-02-28 23:24:00,84027.81,84027.83,84027.81,84027.83,1.230474
2025-02-28 23:25:00,84027.83,84059.63,84027.82,84059.63,0.666631
2025-02-28 23:26:00,84059.63,84059.63,84049.55,84049.56,0.385814
2025-02-28 23:27:00,84049.56,84120.78,84049.56,84118.04,0.457062
2025-02-28 23:28:00,84118.04,84148.08,84118.04,84148.07,0.617085
2025-02-28 23:29:00,84148.07,84170.62,84148.07,84152.13,0.777107
2025-02-28 23:30:00,84152.13,84173.27,84152.12,84173.26,1.430089
2025-02-28 23:31:00,84173.26,84198.53,84173.26,84188.0,1.135466
2025-02-28 23:32:00,84188.0,84204.88,84176.4,84176.4,0.59557
2025-02-28 23:33:00,84176.4,84196.06,84152.49,84154.26,1.053726
2025-02-28 23:34:00,84154.26,84171.86,84154.26,84171.85,0.926105
2025-02-28 23:35:00,84171.85,84171.86,84159.33,84159.34,1.500869
2025-02-28 23:36:00,84159.34,84159.34,84129.68,84135.12,0.702064
2025-02-28 23:37:00,84135.12,84135.13,84135.12,84135.13,5.119264
2025-02-28 23:38:00,84135.13,84185.56,84135.12,84185.55,5.511437
2025-02-28 23:39:00,84185.55,84237.34,84185.55,84237.33,1.014942
2025-02-28 23:40:00,84237.33,84270.98,84237.33,84270.98,0.935323
2025-02-28 23:41:00,84270.98,84287.51,84255.69,84287.51,0.832169
2025-02-28 23:42:00,84287.51,84391.3,84287.5,84391.3,1.046676
2025-02-28 23:43:00,84391.3,84391.3,84343.43,84343.43,12.377236
2025-02-28 23:44:00,84343.43,84388.07,84343.43,84388.07,10.247092
2025-02-28 23:45:00,84388.07,84415.76,84370.8,84370.8,2.352985
2025-02-28 23:46:00,84370.8,84370.81,84327.7,84364.44,2.409476
2025-02-28 23:47:00,84364.44,84458.99,84364.44,84445.05,11.513463
2025-02-28 23:48:00,84445.05,84500.0,84441.62,84494.8,3.266365
2025-02-28 23:49:00,84494.8,84494.8,84470.4,84479.18,5.868846
2025-02-28 23:50:00,84479.18,84479.18,84405.9,84405.9,5.485983
2025-02-28 23:51:00,84405.9,84462.1,84405.9,84432.7,2.061854
2025-02-28 23:52:00,84432.7,84523.14,84432.7,84523.14,0.956851
2025-02-28 23:53:00,84523.14,84523.14,84482.9,84483.61,7.583194
2025-02-28 23:54:00,84483.61,84495.33,84476.58,84476.58,10.277301
2025-02-28 23:55:00,84476.58,84476.59,84423.6,84423.6,3.329314
