timestamp,open,high,low,close,volume
2025-01-01 15:31:00,94155.81,94155.82,94155.81,94155.82,2.540856
2025-01-01 15:32:00,94155.82,94204.59,94155.81,94168.0,2.066567
2025-01-01 15:33:00,94168.0,94168.01,94133.21,94133.21,2.701167
2025-01-01 15:34:00,94133.21,94148.0,94133.21,94137.31,3.681123
2025-01-01 15:35:00,94137.31,94137.31,94112.0,94112.01,2.689117
2025-01-01 15:36:00,94112.01,94112.01,94112.0,94112.01,2.29074
2025-01-01 15:37:00,94112.01,94122.45,94101.0,94101.01,3.497643
2025-01-01 15:38:00,94101.01,94124.0,94097.0,94124.0,3.039743
2025-01-01 15:39:00,94124.0,94169.57,94123.99,94169.57,3.455072
2025-01-02 04:59:00,95696.08,95708.0,95696.08,95708.0,12.145278
2025-01-02 05:00:00,95708.0,95720.0,95581.0,95581.0,13.2296
2025-01-02 05:01:00,95581.0,95616.2,95575.98,95612.0,11.344386
2025-01-02 05:02:00,95612.0,95635.87,95544.0,95558.71,6.862727
2025-01-02 05:03:00,95558.71,95595.72,95558.71,95576.62,7.078018
2025-01-02 05:04:00,95576.62,95576.62,95548.98,95548.98,11.238406
2025-01-02 05:05:00,95548.98,95548.98,95486.0,95486.01,9.085599
2025-01-02 05:06:00,95486.01,95498.13,95480.0,95498.09,5.224545
2025-01-02 05:07:00,95498.09,95540.0,95498.0,95498.01,10.043342
2025-01-02 05:08:00,95498.01,95512.01,95471.0,95471.01,8.61659
2025-01-02 05:09:00,95471.01,95507.26,95471.01,95507.26,5.782942
2025-01-02 05:10:00,95507.26,95544.0,95490.9,95544.0,4.324931
2025-01-02 05:11:00,95544.0,95557.01,95508.0,95508.0,1.939649
2025-01-02 05:12:00,95508.0,95512.81,95500.0,95500.0,2.26631
2025-01-02 05:13:00,95500.0,95500.01,95500.0,95500.0,2.16743
2025-01-02 05:14:00,95500.0,95500.01,95500.0,95500.0,2.851685
2025-01-02 05:15:00,95500.0,95502.85,95456.0,95456.0,4.546182
2025-01-02 05:16:00,95456.0,95456.01,95426.0,95426.0,4.723712
2025-01-02 05:17:00,95426.0,95484.07,95425.0,95484.07,4.465969
2025-01-02 05:18:00,95484.07,95561.44,95484.07,95523.61,2.972596
2025-01-02 05:19:00,95523.61,95600.0,95523.61,95599.99,5.699922
2025-01-02 05:20:00,95599.99,95600.0,95572.86,95600.0,5.44339
2025-01-02 05:21:00,95600.0,95639.96,95600.0,95604.11,3.816218
2025-01-02 05:22:00,95604.11,95622.32,95604.11,95616.04,3.577839
2025-01-02 05:23:00,95616.04,95678.0,95616.04,95664.02,3.397263
2025-01-02 05:24:00,95664.02,95664.02,95624.18,95624.18,2.876386
2025-01-02 05:25:00,95624.18,95684.0,95624.18,95678.71,2.307033
2025-01-02 05:26:00,95678.71,95776.0,95678.71,95776.0,3.18348
2025-01-02 05:27:00,95776.0,95789.56,95764.01,95779.57,3.072514
2025-01-02 05:28:00,95779.57,95779.57,95756.84,95756.84,2.483855
2025-01-02 05:29:00,95756.84,95756.85,95756.84,95756.85,1.593509
2025-01-02 05:30:00,95756.85,95756.85,95712.01,95736.02,3.899001
2025-01-02 05:31:00,95736.02,95736.03,95712.02,95712.02,2.742003
2025-01-02 05:32:00,95712.02,95725.2,95701.25,95725.2,2.723843
2025-01-02 05:33:00,95725.2,95736.01,95724.0,95724.01,3.333401
2025-01-02 05:34:00,95724.01,95724.01,95714.73,95714.74,1.343886
2025-01-02 05:35:00,95714.74,95747.97,95714.73,95747.97,2.486647
2025-01-02 05:36:00,95747.97,95747.97,95716.0,95716.01,2.674385
2025-01-02 05:37:00,95716.01,95733.01,95716.01,95733.01,2.639506
2025-01-02 05:38:00,95733.01,95734.99,95733.0,95734.99,1.721158
2025-01-02 05:39:00,95734.99,95735.0,95734.99,95734.99,2.035672
2025-01-02 05:40:00,95734.99,95735.0,95734.99,95735.0,2.254808
2025-01-02 05:41:00,95735.0,95735.0,95734.99,95734.99,1.856347
2025-01-02 05:42:00,95734.99,95735.0,95726.48,95726.49,2.536469
2025-01-02 05:43:00,95726.49,95776.75,95726.48,95776.75,2.429858
2025-01-02 05:44:00,95776.75,95776.76,95776.75,95776.76,1.86207
2025-01-02 05:45:00,95776.76,95776.76,95740.05,95740.06,3.126394
2025-01-02 05:46:00,95740.06,95755.99,95740.06,95755.99,2.371257
2025-01-02 05:47:00,95755.99,95755.99,95740.05,95740.05,3.085135
2025-01-02 05:48:00,95740.05,95740.06,95712.0,95712.0,1.401807
2025-01-02 05:49:00,95712.0,95712.0,95687.0,95696.01,2.45975
2025-01-02 05:50:00,95696.01,95708.68,95679.01,95679.01,1.728346
2025-01-02 05:51:00,95679.01,95679.01,95620.0,95622.41,2.477054
2025-01-02 05:52:00,95622.41,95622.41,95568.0,95568.01,2.407784
2025-01-02 05:53:00,95568.01,95675.46,95568.0,95675.46,3.413455
2025-01-02 05:54:00,95675.46,95675.47,95664.91,95664.92,2.407174
2025-01-02 05:55:00,95664.92,95664.92,95642.0,95642.0,1.784613
2025-01-02 05:56:00,95642.0,95642.01,95587.01,95602.06,1.943215
2025-01-02 05:57:00,95602.06,95615.23,95602.06,95602.06,2.273343
2025-01-02 05:58:00,95602.06,95602.06,95582.0,95582.02,3.054693
2025-01-02 05:59:00,95582.02,95600.0,95582.01,95600.0,1.418887
2025-01-02 06:00:00,95600.0,95600.0,95564.0,95590.64,1.546107
2025-01-02 06:01:00,95590.64,95594.73,95590.63,95594.73,2.459176
2025-01-02 06:02:00,95594.73,95627.46,95594.72,95627.45,2.608425
2025-01-02 06:03:00,95627.45,95669.02,95627.45,95669.02,2.244189
2025-01-02 06:04:00,95669.02,95669.02,95648.03,95648.07,1.637794
2025-01-02 06:05:00,95648.07,95684.0,95648.07,95684.0,1.585975
2025-01-02 06:06:00,95684.0,95692.0,95655.6,95660.01,1.13641
2025-01-02 06:07:00,95660.01,95660.01,95609.0,95609.0,0.901078
2025-01-02 06:08:00,95609.0,95609.01,95563.0,95575.0,3.905365
2025-01-02 06:09:00,95575.0,95575.01,95525.0,95525.0,3.216087
2025-01-02 06:10:00,95525.0,95536.0,95500.0,95500.0,3.094656
2025-01-02 06:11:00,95500.0,95520.0,95499.0,95520.0,3.634229
2025-01-02 06:12:00,95520.0,95554.7,95519.99,95535.99,1.73877
2025-01-02 06:13:00,95535.99,95536.03,95535.99,95536.03,2.734184
2025-01-02 06:14:00,95536.03,95536.03,95536.0,95536.01,1.546345
2025-01-02 06:15:00,95536.01,95536.01,95524.03,95524.03,1.497502
2025-01-02 06:16:00,95524.03,95524.04,95491.0,95491.0,5.047038
2025-01-02 06:17:00,95491.0,95491.01,95448.45,95448.47,4.941387
2025-01-02 06:18:00,95448.47,95462.78,95433.0,95433.0,3.955993
2025-01-02 06:19:00,95433.0,95452.0,95433.0,95452.0,2.017127
2025-01-02 06:20:00,95452.0,95480.0,95451.99,95479.99,2.667473
2025-01-02 06:21:00,95479.99,95480.0,95447.7,95447.71,2.380763
2025-01-02 06:22:00,95447.71,95456.0,95441.0,95441.01,3.031012
2025-01-02 06:23:00,95441.01,95441.01,95409.0,95423.97,2.911948
2025-01-02 06:24:00,95423.97,95443.92,95423.97,95443.92,3.678664
2025-01-02 06:25:00,95443.92,95499.98,95443.92,95485.51,3.58678
2025-01-02 06:26:00,95485.51,95499.62,95485.5,95499.62,2.335618
2025-01-02 06:27:00,95499.62,95499.62,95499.61,95499.62,2.697016
2025-01-02 06:28:00,95499.62,95499.62,95473.01,95483.98,2.340232
2025-01-02 06:29:00,95483.98,95483.99,95472.0,95472.0,1.671795
2025-01-02 06:30:00,95472.0,95472.0,95392.52,95424.03,2.61607
2025-01-02 06:31:00,95424.03,95453.64,95416.0,95453.64,2.717774
2025-01-02 06:32:00,95453.64,95462.01,95445.23,95457.24,1.982823
2025-01-02 06:33:00,95457.24,95493.12,95457.23,95484.01,1.824713
2025-01-02 06:34:00,95484.01,95495.6,95476.0,95495.6,2.337064
2025-01-02 06:35:00,95495.6,95495.6,95495.59,95495.59,2.375619
2025-01-02 06:36:00,95495.59,95495.6,95484.0,95494.68,1.600971
2025-01-02 06:37:00,95494.68,95543.1,95494.68,95534.98,2.601615
2025-01-02 06:38:00,95534.98,95572.4,95534.98,95572.39,4.068302
2025-01-02 06:39:00,95572.39,95595.51,95564.0,95564.01,1.914768
2025-01-02 06:40:00,95564.01,95578.8,95564.0,95578.79,0.826345
2025-01-02 06:41:00,95578.79,95578.8,95550.0,95550.0,2.039039
2025-01-02 06:42:00,95550.0,95550.01,95535.0,95543.82,1.275749
2025-01-02 06:43:00,95543.82,95543.83,95536.0,95536.01,2.808085
2025-01-02 06:44:00,95536.01,95536.01,95536.0,95536.01,1.858872
2025-01-02 06:45:00,95536.01,95536.01,95536.0,95536.0,2.081738
2025-01-02 06:46:00,95536.0,95536.01,95536.0,95536.0,2.207713
2025-01-02 06:47:00,95536.0,95566.19,95536.0,95566.19,2.276266
2025-01-02 06:48:00,95566.19,95566.19,95540.01,95540.01,2.283597
2025-01-02 06:49:00,95540.01,95540.01,95500.0,95500.0,1.638256
2025-01-02 06:50:00,95500.0,95505.1,95500.0,95505.1,2.391168
2025-01-02 06:51:00,95505.1,95521.19,95505.09,95521.18,2.933745
2025-01-02 06:52:00,95521.18,95521.19,95521.17,95521.17,4.151927
2025-01-02 06:53:00,95521.17,95521.18,95521.17,95521.17,2.053602
2025-01-02 06:54:00,95521.17,95521.18,95514.48,95514.48,1.391333
2025-01-02 06:55:00,95514.48,95514.49,95514.48,95514.49,1.312307
2025-01-02 06:56:00,95514.49,95532.97,95514.48,95532.97,1.599868
2025-01-02 06:57:00,95532.97,95545.06,95532.96,95545.06,1.687119
2025-01-02 06:58:00,95545.06,95580.0,95545.05,95572.35,1.864667
2025-01-02 06:59:00,95572.35,95572.36,95572.35,95572.36,2.501059
2025-01-02 07:00:00,95572.36,95630.46,95572.35,95600.01,1.630415
2025-01-02 07:01:00,95600.01,95600.01,95587.0,95587.01,2.62538
2025-01-02 07:02:00,95587.01,95587.01,95575.0,95575.0,2.243031
2025-01-02 07:03:00,95575.0,95575.0,95544.03,95544.03,2.542898
2025-01-02 07:04:00,95544.03,95544.04,95544.03,95544.03,2.72835
2025-01-02 07:05:00,95544.03,95574.01,95520.0,95574.01,2.084432
2025-01-02 07:06:00,95574.01,95609.88,95574.0,95609.88,2.638191
2025-01-02 07:07:00,95609.88,95616.53,95596.09,95616.53,0.994142
2025-01-02 07:08:00,95616.53,95660.24,95616.52,95660.24,1.841924
2025-01-02 07:09:00,95660.24,95668.0,95660.24,95660.34,1.640392
2025-01-02 07:10:00,95660.34,95671.99,95660.33,95671.98,2.908796
2025-01-02 07:11:00,95671.98,95681.19,95660.34,95661.99,1.879999
2025-01-02 07:12:00,95661.99,95688.0,95661.99,95687.99,1.936592
2025-01-02 07:13:00,95687.99,95723.69,95687.99,95710.94,1.795159
2025-01-02 07:14:00,95710.94,95710.95,95696.0,95696.0,2.372265
2025-01-02 07:15:00,95696.0,95696.01,95660.34,95687.99,1.050004
2025-01-02 07:16:00,95687.99,95688.0,95687.99,95688.0,1.983672
2025-01-02 07:17:00,95688.0,95688.0,95687.99,95688.0,2.173649
2025-01-02 07:18:00,95688.0,95729.11,95687.99,95729.1,2.119738
2025-01-02 07:19:00,95729.1,95744.69,95728.0,95728.01,2.075278
2025-01-02 07:20:00,95728.01,95728.01,95719.3,95719.31,3.926949
2025-01-02 07:21:00,95719.31,95744.69,95716.0,95744.69,1.687734
2025-01-02 07:22:00,95744.69,95792.0,95744.69,95792.0,3.045171
2025-01-02 07:23:00,95792.0,95810.67,95791.99,95810.67,2.07871
2025-01-02 07:24:00,95810.67,95810.67,95810.66,95810.66,1.677063
2025-01-02 07:25:00,95810.66,95810.67,95784.0,95784.0,2.093576
2025-01-02 07:26:00,95784.0,95784.01,95780.72,95780.73,1.882266
2025-01-02 07:27:00,95780.73,95780.73,95775.0,95775.01,1.983699
2025-01-02 07:28:00,95775.01,95775.01,95775.0,95775.0,1.768134
2025-01-02 07:29:00,95775.0,95775.01,95766.01,95766.01,2.142912
2025-01-02 07:30:00,95766.01,95766.01,95732.0,95759.4,2.546155
2025-01-02 07:31:00,95759.4,95788.45,95759.4,95788.45,3.496473
2025-01-02 07:32:00,95788.45,95788.45,95788.44,95788.45,2.234618
2025-01-02 07:33:00,95788.45,95808.0,95788.44,95807.99,6.414793
2025-01-02 07:34:00,95807.99,95808.0,95807.99,95807.99,6.71371
2025-01-02 07:35:00,95807.99,95808.0,95792.01,95792.02,3.262242
2025-01-02 07:36:00,95792.02,95792.02,95792.01,95792.01,6.247707
2025-01-02 07:37:00,95792.01,95792.02,95792.01,95792.01,6.192869
2025-01-02 07:38:00,95792.01,95856.0,95792.01,95855.99,8.061839
2025-01-02 07:39:00,95855.99,95856.0,95855.99,95856.0,4.558644
2025-01-02 07:40:00,95856.0,95856.0,95835.03,95835.04,6.622163
2025-01-02 07:41:00,95835.04,95856.0,95835.03,95855.99,5.647028
2025-01-02 07:42:00,95855.99,95856.0,95855.99,95855.99,5.692784
2025-01-02 07:43:00,95855.99,95856.0,95817.07,95817.08,5.912196
2025-01-02 07:44:00,95817.08,95822.0,95817.07,95822.0,7.772948
2025-01-02 07:45:00,95822.0,95822.0,95792.0,95792.0,7.205382
