timestamp,open,high,low,close,volume
2025-02-09 23:15:00,96075.24,96151.55,96008.01,96074.22,2.904135
2025-02-09 23:30:00,96074.22,96357.1,96067.27,96318.87,7.656124
2025-02-09 23:45:00,96318.87,96600.0,96284.12,96482.0,13.294269
2025-02-10 00:00:00,96482.0,97081.57,96481.0,96941.84,27.819225
2025-02-10 00:15:00,96941.84,97109.52,96720.0,96720.0,9.347618
2025-02-10 00:30:00,96720.0,96937.08,96633.34,96798.55,7.171799
2025-02-10 00:45:00,96798.55,96906.68,96718.0,96729.92,4.970334
2025-02-10 01:00:00,96729.92,96824.95,96456.19,96480.35,7.392375
2025-02-10 01:15:00,96480.35,96501.51,96127.91,96194.0,5.936541
2025-02-10 01:30:00,96194.0,96373.06,95500.0,95534.94,14.299847
2025-02-10 01:45:00,95534.94,95863.0,95276.93,95560.01,36.023934
2025-02-10 02:00:00,95560.01,95744.63,95414.0,95498.41,14.833624
2025-02-10 02:15:00,95498.41,95734.78,95474.44,95602.4,8.341877
2025-02-10 02:30:00,95602.4,96000.0,95527.24,95953.42,11.532638
2025-02-10 02:45:00,95953.42,96041.7,95709.71,95798.0,6.974467
2025-02-10 03:00:00,95798.0,96050.0,95779.0,95990.0,6.440683
2025-02-10 03:15:00,95990.0,96420.0,95968.0,96369.0,6.542738
2025-02-10 03:30:00,96369.0,97064.37,96369.0,96974.17,37.792573
2025-02-10 03:45:00,96974.17,97056.09,96632.54,96792.32,11.460189
2025-02-10 04:00:00,96792.32,96964.72,96634.0,96856.86,14.626462
2025-02-10 04:15:00,96856.86,97041.63,96848.01,97021.14,6.729481
2025-02-10 04:30:00,97021.14,97147.47,96790.69,96886.46,8.552503
2025-02-10 04:45:00,96886.46,96952.73,96795.01,96918.25,5.109827
2025-02-10 05:00:00,96918.25,97134.26,96784.0,97134.22,6.043458
2025-02-10 05:15:00,97134.22,97275.7,96940.9,97006.09,11.935569
2025-02-10 05:30:00,97006.09,97200.0,96946.0,97176.87,4.575367
2025-02-10 05:45:00,97176.87,97621.2,96925.0,97001.42,18.020121
2025-02-10 06:00:00,97001.42,97200.0,96802.88,96836.35,8.454483
2025-02-10 06:15:00,96836.35,97118.0,96815.0,97001.01,5.197309
2025-02-10 06:30:00,97001.01,97170.71,96951.0,97021.71,6.502593
2025-02-10 06:45:00,97021.71,97150.42,97021.71,97134.81,3.332236
2025-02-10 07:00:00,97134.81,97328.82,97134.8,97227.29,5.734204
2025-02-10 07:15:00,97227.29,97227.3,97093.01,97170.27,6.442141
2025-02-10 07:30:00,97170.27,97329.51,97103.01,97277.01,3.744819
